src_id,dst_id,type
111,10289,0
111,9355,0
112,8268,0
112,9957,0
112,7463,0
112,7979,0
113,9662,0
113,9919,0
113,7073,0
113,10113,0
113,9669,0
113,10214,0
113,8233,0
113,9453,0
114,8643,0
114,10245,0
114,10565,0
114,8521,0
114,10377,0
114,7279,0
114,10390,0
114,9559,0
114,9529,0
115,8093,0
115,7074,0
115,7081,0
115,7404,0
115,10351,0
115,9584,0
115,8923,0
115,10195,0
115,7187,0
115,10543,0
115,8089,0
115,8315,0
116,9533,0
116,8318,0
116,10301,0
116,10495,0
116,9635,0
116,10633,0
116,10163,0
116,9747,0
116,7189,0
116,8598,0
116,9496,0
116,8091,0
117,8868,0
117,9485,0
117,8720,0
117,8851,0
118,7797,0
118,10382,0
118,8080,0
118,10210,0
119,7925,0
119,7837,0
119,8732,0
119,10250,0
120,9055,0
120,9448,0
120,9601,0
120,7746,0
121,7948,0
121,8188,0
121,7617,0
121,8546,0
122,9122,0
122,9893,0
122,7823,0
122,8751,0
122,9747,0
123,8760,0
123,7702,0
123,8528,0
123,7625,0
124,7901,0
124,7269,0
124,9480,0
124,9137,0
124,7732,0
124,8533,0
125,8479,0
125,7968,0
125,9119,0
125,7991,0
125,9401,0
125,8898,0
125,7624,0
125,10570,0
125,8915,0
125,7259,0
125,8284,0
125,10008,0
125,7653,0
125,7528,0
125,9576,0
125,8045,0
125,8301,0
125,7282,0
125,8948,0
125,9077,0
125,7802,0
125,7546,0
125,8954,0
125,8703,0
125,7950,0
125,9743,0
125,8597,0
125,9240,0
126,8283,0
126,7647,0
126,9826,0
126,8083,0
127,7749,0
127,8822,0
127,8854,0
127,8851,0
128,9404,0
128,7526,0
128,10087,0
128,8072,0
128,8812,0
128,8854,0
129,7389,0
129,7833,0
129,10442,0
129,7235,0
130,10428,0
130,9734,0
130,9073,0
130,10564,0
131,9164,0
131,7175,0
131,10106,0
131,10163,0
132,10413,0
132,7678,0
132,10546,0
132,8162,0
133,9876,0
133,9015,0
133,8360,0
133,8258,0
134,7389,0
134,10550,0
134,8432,0
134,9899,0
135,9956,0
135,7270,0
135,7680,0
135,10604,0
136,9549,0
136,10590,0
136,7463,0
136,7648,0
137,9829,0
137,10325,0
137,7224,0
137,10002,0
138,9149,0
138,10471,0
138,7863,0
138,10339,0
139,7652,0
139,8120,0
139,7970,0
139,10208,0
140,10229,0
140,7200,0
140,7249,0
140,9720,0
141,8757,0
141,7254,0
141,10608,0
141,9085,0
142,7197,0
142,10557,0
142,7809,0
142,10308,0
142,9811,0
142,9670,0
142,7784,0
142,8456,0
142,10506,0
142,9196,0
142,8846,0
142,8176,0
142,8307,0
142,8024,0
142,8889,0
142,10234,0
143,7484,0
143,8854,0
143,8503,0
143,8801,0
144,10620,0
144,7885,0
144,10314,0
144,9410,0
145,8540,0
145,9454,0
145,7808,0
145,9425,0
146,8612,0
146,8521,0
146,10219,0
146,8643,0
147,10260,0
147,7334,0
147,8847,0
147,8546,0
148,9164,0
148,9636,0
148,9089,0
148,8474,0
149,10206,0
149,10122,0
149,8589,0
149,9358,0
149,9651,0
149,8438,0
149,9625,0
150,9893,0
150,8806,0
150,10073,0
150,10278,0
151,7084,0
151,8655,0
151,7303,0
151,9434,0
152,9452,0
152,10341,0
152,9047,0
152,7457,0
153,7877,0
153,8541,0
153,9853,0
153,8154,0
154,7268,0
154,9782,0
154,8447,0
154,10386,0
155,9888,0
155,7079,0
155,10156,0
155,8114,0
155,7987,0
155,8759,0
155,7736,0
155,10176,0
155,7105,0
155,7108,0
155,8270,0
155,9955,0
155,8935,0
155,8680,0
155,8825,0
155,10127,0
155,8086,0
155,7959,0
155,7704,0
156,7644,0
156,8220,0
156,7650,0
156,9627,0
157,9247,0
157,9250,0
157,10539,0
157,7091,0
157,7733,0
157,7222,0
157,9148,0
157,10557,0
157,8900,0
157,10308,0
157,9670,0
157,9543,0
157,8009,0
157,7765,0
157,8024,0
157,9196,0
157,9326,0
157,8176,0
157,8307,0
157,10234,0
157,10366,0
157,7809,0
157,8705,0
157,7939,0
157,8067,0
157,9095,0
157,10506,0
157,9487,0
157,10003,0
157,8598,0
157,9498,0
158,8794,0
158,10424,0
158,7858,0
158,9624,0
159,9628,0
159,10476,0
159,7135,0
159,10218,0
160,10220,0
160,10285,0
160,9300,0
160,8470,0
160,9624,0
160,9051,0
161,10428,0
161,10072,0
161,7178,0
161,9867,0
162,7612,0
162,8549,0
162,8744,0
162,9760,0
163,7356,0
163,7422,0
163,9374,0
163,8561,0
163,10390,0
163,7098,0
164,9325,0
164,7735,0
164,8993,0
164,10378,0
165,10372,0
165,9438,0
165,8047,0
165,9462,0
166,7998,0
166,7975,0
166,8682,0
166,9328,0
166,8375,0
166,7384,0
167,9022,0
167,8432,0
167,8441,0
167,9680,0
168,7324,0
168,10016,0
168,7825,0
168,9219,0
169,8830,0
169,9071,0
169,8760,0
169,9791,0
170,10269,0
170,8735,0
170,9055,0
170,7777,0
170,10436,0
170,8806,0
170,8359,0
170,10157,0
170,8559,0
170,9650,0
170,7414,0
170,9207,0
170,8475,0
171,9183,0
171,9632,0
171,10018,0
171,10350,0
171,7281,0
171,9681,0
171,9523,0
171,8218,0
171,7259,0
172,9245,0
172,7872,0
172,8226,0
172,7624,0
172,8041,0
172,7572,0
172,8789,0
172,10422,0
173,8950,0
173,10063,0
173,9537,0
173,7099,0
174,9051,0
174,7687,0
174,7082,0
174,7955,0
175,8349,0
175,9122,0
175,7717,0
175,8998,0
175,8752,0
175,7601,0
175,7992,0
175,7480,0
175,10049,0
175,9801,0
175,7633,0
175,9810,0
175,7792,0
175,7154,0
175,8565,0
175,8822,0
175,7303,0
175,9747,0
175,7573,0
176,7132,0
176,10293,0
176,8960,0
176,10434,0
176,10532,0
176,9126,0
176,7825,0
176,9461,0
177,9444,0
177,8104,0
177,9625,0
177,9514,0
178,7532,0
178,9406,0
178,10002,0
178,8890,0
179,8387,0
179,10453,0
179,8999,0
179,10119,0
179,9641,0
179,7116,0
179,8304,0
179,10160,0
179,9970,0
179,8213,0
179,7513,0
180,7655,0
180,9357,0
180,9425,0
180,8369,0
180,9842,0
181,10108,0
181,9407,0
181,9121,0
181,7555,0
181,7556,0
181,10407,0
181,10535,0
181,8235,0
181,9836,0
181,8045,0
181,9997,0
181,10573,0
182,8992,0
182,9474,0
182,10571,0
182,10511,0
182,8208,0
182,8884,0
182,9300,0
183,10422,0
183,8134,0
183,7591,0
183,8193,0
184,7292,0
184,10528,0
184,8711,0
184,7282,0
184,9618,0
184,7444,0
184,9397,0
184,7546,0
185,7902,0
185,10336,0
185,8226,0
185,7366,0
185,9836,0
185,8685,0
185,9198,0
185,9549,0
185,9392,0
185,9082,0
185,9393,0
185,9714,0
185,10098,0
185,10605,0
185,8954,0
185,7835,0
186,8832,0
186,7083,0
186,9644,0
186,7374,0
186,8273,0
186,7505,0
186,7281,0
186,10422,0
186,8507,0
187,8066,0
187,7076,0
187,9412,0
187,7911,0
187,9161,0
187,10571,0
187,10416,0
187,8982,0
187,9495,0
187,9978,0
188,7085,0
188,8623,0
188,7378,0
188,7651,0
189,9252,0
189,10315,0
189,10257,0
189,8971,0
190,7829,0
190,9005,0
190,7591,0
190,9616,0
191,9180,0
191,8542,0
191,7556,0
191,9124,0
191,8870,0
191,8998,0
191,10315,0
191,9817,0
192,10108,0
192,9492,0
192,8354,0
192,7555,0
192,7812,0
192,10435,0
192,8230,0
192,9063,0
192,8202,0
192,7307,0
192,8332,0
192,9681,0
192,9523,0
192,7892,0
192,9083,0
192,10071,0
192,7867,0
193,7294,0
193,9122,0
193,9410,0
193,8868,0
193,10051,0
193,7154,0
193,8534,0
193,7992,0
194,10594,0
194,9961,0
194,8033,0
194,8714,0
195,9948,0
195,8261,0
195,9574,0
195,9199,0
195,7887,0
195,8624,0
195,10032,0
195,8631,0
196,8551,0
196,10046,0
196,7847,0
196,7994,0
197,7165,0
197,8226,0
197,7556,0
197,9163,0
197,7505,0
197,7602,0
197,9361,0
197,9306,0
198,7749,0
198,8822,0
198,8854,0
198,8851,0
199,9124,0
199,10534,0
199,9385,0
199,8107,0
199,8247,0
199,8378,0
199,8640,0
199,8266,0
199,8013,0
199,10191,0
199,10585,0
199,7777,0
199,8033,0
199,9574,0
199,9068,0
199,9208,0
199,8186,0
199,8707,0
199,7556,0
199,8711,0
199,9743,0
200,8390,0
200,9032,0
200,7272,0
200,8854,0
201,9098,0
201,9466,0
201,9279,0
201,8946,0
202,7556,0
202,9124,0
202,7590,0
202,8103,0
202,10186,0
202,7531,0
202,7669,0
202,10358,0
203,7708,0
203,10399,0
203,9729,0
203,9122,0
203,9893,0
203,9830,0
203,9544,0
203,7977,0
203,7915,0
203,7535,0
203,10100,0
203,8951,0
203,8763,0
204,8294,0
204,10407,0
204,9291,0
204,7505,0
204,7349,0
204,8247,0
205,7700,0
205,7357,0
205,8196,0
205,9149,0
206,9632,0
206,8263,0
206,8583,0
206,8491,0
206,7468,0
206,7374,0
206,7983,0
206,7888,0
206,7505,0
206,8180,0
206,10134,0
206,9944,0
206,10073,0
206,10266,0
207,9768,0
207,7081,0
207,10037,0
207,8255,0
207,10562,0
207,9418,0
207,9676,0
207,8530,0
207,10195,0
207,8150,0
207,9303,0
207,8923,0
207,9194,0
207,10351,0
207,9584,0
207,9845,0
207,8315,0
207,8192,0
207,8066,0
207,8072,0
207,7305,0
207,8335,0
207,8089,0
208,8093,0
208,8000,0
208,8072,0
208,7081,0
208,8335,0
208,10351,0
208,8923,0
208,10543,0
208,7187,0
208,10037,0
208,7318,0
208,8315,0
209,7828,0
209,7311,0
209,7145,0
209,9537,0
210,9684,0
210,9501,0
210,7255,0
210,10300,0
211,8932,0
211,7237,0
211,9439,0
211,8211,0
212,8604,0
212,8687,0
212,8615,0
212,9684,0
213,9213,0
213,8226,0
213,8642,0
213,7398,0
213,7207,0
213,8491,0
213,10540,0
213,8175,0
213,8463,0
213,7281,0
213,10419,0
213,8118,0
214,10175,0
214,9320,0
214,7087,0
214,8416,0
215,8961,0
215,8937,0
215,7146,0
215,10316,0
215,7245,0
215,8237,0
215,9747,0
215,8532,0
215,8214,0
215,9592,0
216,10108,0
216,8608,0
216,10242,0
216,8707,0
216,7306,0
216,9294,0
216,8463,0
216,8537,0
217,8542,0
217,8928,0
217,8226,0
217,7619,0
217,7555,0
217,9833,0
217,8202,0
217,7867,0
218,7245,0
218,8806,0
218,7399,0
218,9680,0
219,7269,0
219,9488,0
219,10561,0
219,10472,0
220,9093,0
220,9829,0
220,7655,0
220,8521,0
220,9289,0
220,10002,0
220,8213,0
221,7685,0
221,10377,0
221,9357,0
221,10288,0
221,9425,0
221,7124,0
221,10325,0
222,7820,0
222,9253,0
222,9343,0
222,10468,0
223,10468,0
223,10293,0
223,10401,0
223,8346,0
224,10325,0
224,7224,0
224,9136,0
224,9899,0
225,10528,0
225,7752,0
225,7226,0
225,9507,0
226,8067,0
226,9545,0
226,10633,0
226,8139,0
226,7245,0
226,8532,0
226,7224,0
226,10523,0
227,10581,0
227,8054,0
227,7448,0
227,9726,0
228,10300,0
228,8654,0
228,7798,0
228,7768,0
228,9625,0
229,8430,0
229,10281,0
229,8962,0
229,9635,0
230,9852,0
230,10420,0
230,8692,0
230,9611,0
230,8589,0
230,8052,0
230,8310,0
230,9016,0
231,7364,0
231,8318,0
231,10596,0
231,10459,0
232,9341,0
232,9246,0
232,8553,0
232,10414,0
232,9616,0
232,8852,0
232,9528,0
232,9883,0
233,8992,0
233,7076,0
233,9260,0
233,8884,0
233,10553,0
233,9278,0
233,8770,0
233,9412,0
233,8647,0
233,7881,0
233,7134,0
233,8158,0
233,9952,0
233,7911,0
233,9832,0
233,8816,0
233,8051,0
233,7543,0
233,9849,0
233,9474,0
233,8454,0
233,10251,0
233,9495,0
234,8794,0
234,10424,0
234,7858,0
234,9624,0
235,9198,0
235,10570,0
235,9870,0
235,8218,0
236,9156,0
236,8086,0
236,10451,0
236,8259,0
237,9180,0
237,8224,0
237,10597,0
237,8998,0
237,10605,0
237,9332,0
238,10140,0
238,7971,0
238,10259,0
238,9425,0
238,8369,0
238,10002,0
238,7956,0
238,10325,0
239,9660,0
239,9537,0
239,8553,0
239,10153,0
239,10605,0
239,9231,0
239,9616,0
239,9207,0
239,8761,0
240,9911,0
240,9951,0
240,8992,0
240,9474,0
240,7945,0
240,10571,0
240,8884,0
240,7543,0
241,7718,0
241,8838,0
241,7721,0
241,7626,0
241,8564,0
241,8470,0
241,9272,0
241,9818,0
242,8749,0
242,9245,0
242,8023,0
242,8909,0
243,7968,0
243,8800,0
243,10018,0
243,9891,0
243,10358,0
243,8934,0
243,8103,0
243,8266,0
243,8301,0
243,7349,0
243,10134,0
243,9817,0
244,9141,0
244,9326,0
244,9055,0
244,10013,0
245,7615,0
245,7295,0
245,9923,0
245,9491,0
246,9477,0
246,8149,0
246,9598,0
246,7202,0
247,10444,0
247,8329,0
247,9616,0
247,8033,0
248,9180,0
248,8701,0
248,9817,0
248,8998,0
248,10090,0
248,10035,0
248,7801,0
248,8218,0
249,10365,0
249,7296,0
249,9188,0
249,7685,0
249,9289,0
249,8623,0
249,10096,0
249,7706,0
250,8340,0
250,10229,0
250,7406,0
250,10314,0
251,9893,0
251,8121,0
251,7137,0
251,9222,0
252,9625,0
252,9838,0
252,9369,0
252,8123,0
253,7084,0
253,8022,0
253,10175,0
253,9872,0
254,7329,0
254,8388,0
254,9124,0
254,7886,0
254,7696,0
254,10128,0
254,9306,0
255,7070,0
255,9425,0
255,7224,0
255,8521,0
256,10206,0
256,8383,0
256,8256,0
256,7210,0
256,8365,0
256,10390,0
256,10587,0
257,8877,0
257,7646,0
257,8545,0
257,7995,0
258,10636,0
258,7270,0
258,10399,0
258,8328,0
259,7556,0
259,9316,0
259,7111,0
259,8711,0
259,9000,0
259,9227,0
259,8046,0
259,8015,0
259,7505,0
259,7634,0
259,10008,0
259,7674,0
259,8378,0
260,8157,0
260,8998,0
260,8720,0
260,8019,0
261,7084,0
261,7813,0
261,9592,0
261,8320,0
262,7948,0
262,8231,0
262,9791,0
262,7914,0
263,9725,0
263,7951,0
263,8088,0
263,8576,0
264,10300,0
264,10406,0
264,9887,0
264,7675,0
265,8671,0
265,9472,0
265,9217,0
265,9599,0
265,9826,0
265,7365,0
265,8840,0
265,7209,0
265,9546,0
265,8044,0
265,9560,0
265,10521,0
266,9692,0
266,8854,0
266,7205,0
266,7589,0
266,7847,0
266,9676,0
266,8306,0
266,9012,0
266,8470,0
266,9080,0
266,10363,0
267,10551,0
267,9005,0
267,7343,0
267,9616,0
268,9470,0
268,7841,0
268,7617,0
268,7265,0
268,9893,0
268,9032,0
268,7657,0
268,8714,0
268,7189,0
268,8278,0
268,8343,0
268,8760,0
269,7073,0
269,9669,0
269,8294,0
269,10469,0
269,9480,0
269,10184,0
269,8142,0
269,7731,0
269,10356,0
269,8439,0
270,7492,0
270,9695,0
270,8856,0
270,10123,0
271,8998,0
271,9479,0
271,8135,0
271,10474,0
271,8015,0
271,9616,0
271,8659,0
271,9684,0
272,9948,0
272,8607,0
272,9535,0
272,8194,0
272,9059,0
272,7556,0
272,8388,0
272,10534,0
272,9644,0
272,9294,0
272,7696,0
272,7505,0
272,9523,0
272,8954,0
273,7828,0
