src_id,dst_id,type
111,9790,0
111,8502,0
112,8268,0
112,9957,0
112,7463,0
112,7979,0
113,9662,0
113,9919,0
113,7073,0
113,10113,0
113,9669,0
113,10214,0
113,8233,0
113,9453,0
114,8958,0
114,8521,0
114,7381,0
114,10390,0
114,7224,0
115,7074,0
115,9957,0
115,9418,0
115,7979,0
115,7404,0
115,10351,0
115,10543,0
115,8725,0
115,8315,0
116,9724,0
116,9055,0
116,9057,0
116,7362,0
116,10149,0
116,7401,0
116,10633,0
116,10607,0
116,8760,0
117,8868,0
117,9485,0
117,8720,0
117,8851,0
118,7237,0
118,9599,0
118,7633,0
118,8611,0
119,7925,0
119,7837,0
119,9534,0
119,7607,0
120,9055,0
120,9448,0
120,9601,0
120,7746,0
121,9342,0
121,9783,0
121,10417,0
121,9234,0
122,8157,0
122,8033,0
122,9893,0
122,9747,0
122,10358,0
123,8760,0
123,7702,0
123,8528,0
123,7625,0
124,7901,0
124,7269,0
124,9480,0
124,9137,0
124,7732,0
124,8533,0
125,7968,0
125,8354,0
125,9124,0
125,10024,0
125,8489,0
125,8234,0
125,8107,0
125,7983,0
125,8111,0
125,8624,0
125,7602,0
125,9391,0
125,7991,0
125,9144,0
125,10295,0
125,8507,0
125,7619,0
125,7749,0
125,7366,0
125,8389,0
125,7624,0
125,8266,0
125,9240,0
125,7758,0
125,10319,0
125,10193,0
125,7251,0
125,7379,0
125,10073,0
125,8542,0
125,7903,0
125,10336,0
125,8033,0
125,10008,0
125,7528,0
125,9321,0
125,9576,0
125,9836,0
125,8045,0
125,8301,0
125,10097,0
125,7282,0
125,10225,0
125,8180,0
125,8948,0
125,9077,0
125,8954,0
125,9213,0
125,8449,0
125,7555,0
125,7812,0
125,8707,0
125,7434,0
125,7307,0
125,7950,0
125,10128,0
125,7572,0
125,7320,0
125,7323,0
126,8283,0
126,7647,0
126,9826,0
126,8083,0
127,7749,0
127,8822,0
127,8854,0
127,8851,0
128,9404,0
128,7526,0
128,10087,0
128,8072,0
128,8812,0
128,8854,0
129,7652,0
129,10581,0
129,8993,0
129,7706,0
130,10428,0
130,9734,0
130,9073,0
130,10564,0
131,9725,0
131,7214,0
131,8502,0
131,8486,0
132,7767,0
132,7103,0
132,7665,0
132,9591,0
133,10002,0
133,8521,0
133,8594,0
133,10259,0
134,9022,0
134,8432,0
134,8441,0
134,9680,0
135,9956,0
135,7270,0
135,7680,0
135,10604,0
136,8604,0
136,10590,0
136,10289,0
136,8747,0
137,9829,0
137,10325,0
137,7224,0
137,10002,0
138,9812,0
138,10431,0
138,9551,0
138,9153,0
139,7388,0
139,7093,0
139,9224,0
139,7555,0
140,7516,0
140,10627,0
140,7775,0
140,9915,0
141,7197,0
141,8686,0
141,10608,0
141,7301,0
142,7197,0
142,10539,0
142,7745,0
142,8900,0
142,10308,0
142,9670,0
142,9811,0
142,8024,0
142,9196,0
142,9326,0
142,8176,0
142,9847,0
142,10234,0
142,10366,0
142,7556,0
142,8456,0
142,8846,0
142,9617,0
142,7702,0
142,9498,0
143,7484,0
143,8854,0
143,8503,0
143,8801,0
144,10620,0
144,7885,0
144,10314,0
144,9410,0
145,9470,0
145,8270,0
145,9454,0
145,9122,0
146,7805,0
146,9726,0
146,8511,0
146,9215,0
146,10325,0
146,10624,0
146,7971,0
146,8803,0
146,9289,0
146,9357,0
146,9903,0
146,7632,0
146,7956,0
146,7221,0
146,7671,0
146,7256,0
146,10426,0
146,8571,0
147,7460,0
147,7557,0
147,8178,0
147,8602,0
148,8318,0
148,8854,0
148,9862,0
148,10451,0
149,9122,0
149,9954,0
149,7492,0
149,7973,0
149,10343,0
149,10633,0
149,7245,0
149,9747,0
150,9835,0
150,10337,0
150,10491,0
150,7507,0
151,7908,0
151,10067,0
151,7154,0
151,9635,0
152,10087,0
152,8760,0
152,7137,0
152,10289,0
153,7877,0
153,8541,0
153,9853,0
153,8154,0
154,7084,0
154,9262,0
154,8154,0
154,10278,0
155,9631,0
155,10305,0
155,8775,0
155,7148,0
155,7510,0
155,8632,0
156,7644,0
156,8220,0
156,7650,0
156,9627,0
157,9247,0
157,9250,0
157,8748,0
157,7733,0
157,9910,0
157,9148,0
157,10557,0
157,8900,0
157,9670,0
157,8009,0
157,8777,0
157,9811,0
157,7765,0
157,9181,0
157,7519,0
157,9326,0
157,8307,0
157,8181,0
157,7285,0
157,9847,0
157,10234,0
157,8067,0
157,9095,0
157,8456,0
157,10506,0
157,8846,0
157,9487,0
157,9494,0
158,8969,0
158,10424,0
158,7161,0
158,10087,0
159,7116,0
159,9628,0
159,8129,0
159,7530,0
160,7708,0
160,9308,0
160,10620,0
160,10560,0
160,10285,0
160,10583,0
160,8470,0
160,8951,0
161,10428,0
161,10072,0
161,7178,0
161,9867,0
162,7612,0
162,8549,0
162,8744,0
162,9760,0
163,10206,0
163,9762,0
163,8879,0
163,8594,0
163,10390,0
164,9444,0
164,9325,0
164,9406,0
164,9215,0
165,9852,0
165,7688,0
165,8201,0
165,9325,0
165,9357,0
165,9269,0
165,8534,0
166,9245,0
166,9729,0
166,9328,0
166,8209,0
167,9022,0
167,8432,0
167,8441,0
167,9680,0
168,10325,0
168,7191,0
168,8521,0
168,9002,0
169,8830,0
169,9071,0
169,8760,0
169,9791,0
170,9565,0
170,7968,0
170,10071,0
170,8934,0
170,9030,0
170,7912,0
170,9798,0
170,7600,0
170,8887,0
170,8761,0
170,8954,0
171,7966,0
171,7202,0
171,8418,0
171,9124,0
171,9316,0
171,9000,0
171,9898,0
171,8107,0
171,9844,0
171,8685,0
171,7835,0
171,7888,0
171,7983,0
171,7892,0
171,8789,0
171,8439,0
171,9178,0
171,7963,0
172,8156,0
172,9245,0
172,9948,0
172,7681,0
172,7620,0
172,9126,0
172,9929,0
172,10006,0
172,7735,0
173,8969,0
173,10424,0
173,7161,0
173,10087,0
174,8132,0
174,10420,0
174,8391,0
174,8554,0
175,9057,0
175,9122,0
175,9890,0
175,10349,0
175,9298,0
175,7154,0
175,8214,0
176,7324,0
176,10016,0
176,7825,0
176,9219,0
177,10404,0
177,9838,0
177,8104,0
177,7315,0
178,7432,0
178,8681,0
178,9326,0
178,9425,0
178,9298,0
178,10002,0
179,8878,0
179,9425,0
179,7601,0
179,10002,0
180,7845,0
180,9512,0
180,8369,0
180,8050,0
180,9842,0
180,9402,0
181,7934,0
181,7555,0
181,8423,0
181,8906,0
181,7531,0
181,8235,0
181,8491,0
181,9399,0
181,9428,0
181,7479,0
181,7288,0
181,8985,0
182,8992,0
182,9474,0
182,10571,0
182,10511,0
182,8208,0
182,8884,0
182,9300,0
183,10422,0
183,8134,0
183,7591,0
183,8193,0
184,7902,0
184,8608,0
184,10018,0
184,7556,0
184,9574,0
184,10089,0
184,8685,0
184,9392,0
185,10402,0
185,7427,0
185,9284,0
185,9669,0
185,9030,0
185,10499,0
185,10153,0
185,10605,0
185,10609,0
185,9204,0
185,8789,0
185,7479,0
186,9632,0
186,10528,0
186,10612,0
186,7653,0
186,10438,0
186,9671,0
186,9864,0
186,8073,0
186,9321,0
186,7499,0
186,8844,0
186,7213,0
186,9678,0
186,7603,0
186,9588,0
186,7546,0
187,9951,0
187,8992,0
187,7648,0
187,9474,0
187,9952,0
187,9260,0
187,9423,0
187,9808,0
187,8982,0
187,9495,0
187,8920,0
188,8558,0
188,10103,0
188,7681,0
188,10074,0
189,7901,0
189,9245,0
189,9537,0
189,9027,0
189,9163,0
189,8140,0
189,7278,0
189,8910,0
189,8112,0
189,8179,0
189,8854,0
190,9532,0
190,8390,0
190,7591,0
190,8289,0
191,7556,0
191,7734,0
191,10535,0
191,8378,0
192,8607,0
192,7968,0
192,8354,0
192,9124,0
192,10534,0
192,10024,0
192,7600,0
192,8624,0
192,9523,0
192,7619,0
192,8389,0
192,7238,0
192,7366,0
192,10319,0
192,10071,0
192,9048,0
192,7274,0
192,8300,0
192,8301,0
192,10097,0
192,10225,0
192,8180,0
192,10612,0
192,10114,0
192,7555,0
192,8707,0
192,7307,0
192,8332,0
192,10128,0
192,9492,0
192,8727,0
192,10008,0
193,9057,0
193,9122,0
193,9890,0
193,10349,0
193,9298,0
193,7154,0
193,8214,0
194,8124,0
194,8033,0
194,9186,0
194,10594,0
194,8837,0
194,9620,0
195,9948,0
195,8863,0
195,7555,0
195,7556,0
195,9827,0
195,9574,0
195,10534,0
195,10295,0
195,7337,0
195,7468,0
195,7886,0
195,8559,0
195,7505,0
195,7602,0
195,8693,0
195,10071,0
196,8551,0
196,10046,0
196,7847,0
196,7994,0
197,7556,0
197,10469,0
197,9574,0
197,8202,0
197,10157,0
197,7886,0
197,8018,0
197,8219,0
198,8854,0
198,10087,0
198,8088,0
198,10155,0
199,7741,0
199,8479,0
199,7619,0
199,9124,0
199,9588,0
199,7337,0
199,8073,0
199,8948,0
199,7282,0
199,7572,0
199,10134,0
199,7547,0
200,8662,0
200,8854,0
200,7690,0
200,8339,0
201,9098,0
201,9466,0
201,9279,0
201,8946,0
202,7556,0
202,9124,0
202,7590,0
202,8103,0
202,10186,0
202,7531,0
202,7669,0
202,10358,0
203,10396,0
203,8621,0
203,8951,0
203,7161,0
204,7902,0
204,8708,0
204,9669,0
204,8533,0
204,9991,0
204,10279,0
204,7349,0
204,9463,0
204,7801,0
205,9325,0
205,9143,0
205,9357,0
205,8145,0
206,9632,0
206,10358,0
206,7528,0
206,8107,0
206,8463,0
206,8405,0
206,10134,0
206,8507,0
207,8093,0
207,8991,0
207,10037,0
207,9768,0
207,7081,0
207,9418,0
207,7404,0
207,9676,0
207,10351,0
207,9584,0
207,9845,0
207,10543,0
207,8725,0
207,8150,0
207,8089,0
207,8315,0
208,8093,0
208,7074,0
208,9031,0
208,7081,0
208,10351,0
208,9584,0
208,10543,0
208,7187,0
209,7828,0
209,7311,0
209,7145,0
209,9537,0
210,9684,0
210,9056,0
210,8481,0
210,10300,0
211,9628,0
211,8157,0
211,8062,0
211,9085,0
211,9314,0
211,10146,0
211,9156,0
211,7621,0
211,7527,0
211,7913,0
211,7727,0
211,9425,0
211,10107,0
211,10615,0
211,10618,0
211,9435,0
212,7116,0
212,9628,0
212,8129,0
212,7530,0
213,7584,0
213,9669,0
213,9030,0
213,8423,0
213,9927,0
213,8463,0
213,10356,0
213,9208,0
213,8282,0
214,10020,0
214,8079,0
214,9224,0
214,10039,0
215,8961,0
215,8937,0
215,7146,0
215,10316,0
215,7245,0
215,8237,0
215,9747,0
215,8532,0
215,8214,0
215,9592,0
216,9948,0
216,9891,0
216,9669,0
216,9574,0
216,10023,0
216,10153,0
216,8180,0
216,8218,0
217,8254,0
217,8448,0
217,7555,0
217,9284,0
217,10435,0
217,7398,0
217,8646,0
217,7624,0
217,10407,0
217,8843,0
217,10092,0
217,8013,0
217,9201,0
217,10545,0
217,9588,0
217,8631,0
218,7245,0
218,8806,0
218,7399,0
218,9680,0
219,7756,0
219,9541,0
219,9694,0
219,7386,0
220,8165,0
220,10245,0
220,9518,0
220,9425,0
220,10002,0
220,10325,0
220,7224,0
221,10140,0
221,10045,0
221,8510,0
221,7971,0
221,9425,0
221,8369,0
221,7124,0
221,10234,0
222,8773,0
222,8262,0
222,8303,0
222,7857,0
223,9764,0
223,9661,0
223,10293,0
223,10093,0
224,10325,0
224,7224,0
224,9136,0
224,9899,0
225,7772,0
225,7357,0
225,7469,0
225,7800,0
226,8067,0
226,9545,0
226,10633,0
226,8139,0
226,7245,0
226,8532,0
226,7224,0
226,10523,0
227,7613,0
227,8511,0
227,9215,0
227,8323,0
227,10115,0
227,8488,0
227,8458,0
227,9903,0
227,8145,0
227,9938,0
227,7671,0
227,8571,0
228,10300,0
228,8654,0
228,7798,0
228,7768,0
228,9625,0
229,10590,0
229,8048,0
229,8962,0
229,9352,0
230,9852,0
230,10420,0
230,8692,0
230,9611,0
230,8589,0
230,8052,0
230,8310,0
230,9016,0
231,8557,0
231,7896,0
231,8450,0
231,10099,0
232,8284,0
232,7901,0
232,9537,0
232,9124,0
232,7749,0
232,9669,0
232,9480,0
232,8553,0
232,7084,0
232,10002,0
232,8533,0
232,10139,0
232,10138,0
232,9787,0
233,8991,0
233,8992,0
233,8097,0
233,9503,0
233,9506,0
233,7076,0
233,8872,0
233,9140,0
233,9278,0
233,7232,0
233,8647,0
233,8904,0
233,7369,0
233,9161,0
233,9423,0
233,8920,0
233,7131,0
233,10588,0
233,8158,0
233,7648,0
233,9832,0
233,8809,0
233,9711,0
233,9459,0
233,9849,0
233,9473,0
233,8066,0
233,7814,0
233,7947,0
233,8982,0
233,9495,0
234,8283,0
234,9799,0
234,8341,0
234,7803,0
235,7150,0
235,7975,0
235,8160,0
235,9198,0
236,8684,0
236,9839,0
236,9776,0
236,9772,0
237,9948,0
237,8735,0
237,10554,0
237,10276,0
237,7238,0
237,10279,0
237,9128,0
237,9192,0
237,9324,0
237,9356,0
237,7758,0
237,9743,0
237,8818,0
237,8180,0
237,7320,0
237,9657,0
237,8186,0
238,7956,0
238,10002,0
238,7866,0
238,7515,0
239,8286,0
239,9311,0
239,9342,0
239,8553,0
239,8491,0
239,9909,0
239,7669,0
239,10170,0
240,8992,0
240,8097,0
240,9506,0
240,10017,0
240,8872,0
240,9260,0
240,8884,0
240,9911,0
240,8982,0
240,7106,0
240,8770,0
240,7369,0
240,9161,0
240,10571,0
240,8918,0
240,8920,0
240,9951,0
240,7392,0
240,8809,0
240,8816,0
240,9329,0
240,7543,0
240,9473,0
240,9474,0
240,10251,0
240,8977,0
240,7574,0
241,10244,0
241,7551,0
241,8298,0
241,9971,0
242,8749,0
242,9245,0
242,8023,0
242,8909,0
243,8254,0
243,7681,0
243,8839,0
243,10024,0
243,7337,0
243,7083,0
243,9259,0
243,7379,0
243,7670,0
244,7252,0
244,9692,0
244,8270,0
244,9055,0
245,9470,0
245,7295,0
245,7683,0
245,9476,0
245,9923,0
245,8969,0
245,9009,0
245,9783,0
246,9477,0
246,8149,0
246,9598,0
246,7202,0
247,8372,0
247,8245,0
247,8030,0
247,8997,0
248,8229,0
248,8103,0
248,8235,0
248,7983,0
248,7732,0
248,9144,0
248,9668,0
248,7624,0
248,10318,0
248,10319,0
248,8286,0
248,9836,0
248,9457,0
248,9588,0
248,8948,0
248,7799,0
248,7802,0
248,7550,0
248,7552,0
248,8843,0
249,8623,0
249,9497,0
249,8393,0
249,8123,0
250,7966,0
250,8806,0
250,9769,0
250,10314,0
250,10633,0
250,8556,0
250,9932,0
250,7406,0
250,9488,0
250,10361,0
250,8506,0
251,8157,0
251,8033,0
251,9893,0
251,9747,0
251,10358,0
252,8660,0
252,7909,0
252,9009,0
252,10329,0
253,7084,0
253,8022,0
253,10175,0
253,9872,0
254,9119,0
254,10178,0
254,7366,0
254,10438,0
254,9144,0
254,7950,0
254,10319,0
254,9616,0
254,7730,0
254,9077,0
254,10295,0
254,9048,0
255,8687,0
255,9016,0
255,9791,0
255,10322,0
256,7476,0
256,7461,0
256,7312,0
256,9425,0
257,10300,0
257,8877,0
257,8799,0
257,7472,0
258,10636,0
258,7270,0
258,10399,0
258,8328,0
259,7869,0
259,7966,0
259,9599,0
259,7306,0
259,7499,0
259,8204,0
259,8045,0
259,8795,0
259,8842,0
259,9227,0
259,7505,0
259,10282,0
259,8948,0
259,8693,0
259,7674,0
259,8378,0
